Fuel_Cost_6000_Miles
564
618
594
543
603
487
471
603
641
588
626
463
534
517
440
626


785
726
700
768
724
776
709
771
794
838
785
821
625
711
604
695
794
854
785
838
550
618
580
550
633
543
557
649
572
633
557
588
572
471
448
440
479
471
463


731
641
655
716
633
649
707

782
760
754
739
776
776
747
626
626
641
671
641
671
510
543
649
543
610
693
495
402
417
610
693
425
417
402
707
768
828
633
456
433
671
657
657
671
657
657
958
917
625
513
409
603
610
610
409
409
513
535
535
409
495
402
402
707
768
828
527
409
543
409
417
610
700
610
700
502
409
417
716
610
700
700
610
594
618
693
437
475
580
340
475
580
340
513
340
688
625
774
971
642
655
724
497
409
402
497
603
655
603
655
394
402
409
402
527
437
475
580
370
543
475
580
482
580
475
580
482
580
347
370
489
394
394
489
594
649
594
649
386
394
394
394
731
510
510
731
731
510
731
731
510
655
678
655
678
626
731
433
517
655
678
626
731
433
517
731
782
806
838
540
618
433
548
671
693
671
693
641
739
448
540
671
693
641
739
448
540
747
806
821
844
548
649
440
557
671
610
774
657
844
625
731
800
716
828
747
844
649
700
663
707
700
806
791
865
502
707
828
594
610
671
520
417
417
626
686
626
693
671
716
649
700
663
707
495
571
768
782
851
595
645
645
595
595
616
595
629
629
616
616
504
504
856
825
863
863
602
602
624
609
651
651
637
637
513
513
871
849
882
871
703
703
863
825
882
905
943
905
943
666
849
1719
1705
624
629
696
437
467
616
616
731
710
796
825
535
535
618
610
678
856
889
710
832
624
629
689
437
460
609
616
725
703
796
818
535
535
618
610
678
856
889
703
825
673
1049
1044
1033
434
442
324
514
586
580
660
580
660
689
399
489
407
392
565
602
673
422
586
580
594
769
790
624
629
696
429
731
710
796
825
535
610
610
678
856
897
790
849
956
624
629
696
429
725
703
796
818
535
610
610
678
856
889
790
849
947
863
897
947
947
678
731
926
970
871
689
680
696
689
805
805
571
666
696
689
731
571
651
500
550
580
666
580
666
595
680
680
710
645
680
429
444
645
680
651
696
710
718
651
689
651
689
666
703
645
689
696
739
660
696
504
603
527
610
660
696
673
710
878
863
651
718
689
731
504
610
527
618
680
747
710
760
535
626
550
641
689
775
718
790
856
863
889
889
913
926
1044
818
897
947
926
1023
1008
731
921
934
1008
1077
736
1008
1013
1013
849
901
979
901
947
878
609
645
580
666
609
710
1461
731
580
580
921
921
849
678
1044
883
1118
1218
838
947
1065
514
522
536
645
520
497
557
609
571
602
624
609
629
422
489
429
504
429
444
543
557
482
528
489
535
739
747
528
449
442
470
449
543
470
571
464
399
392
616
485
529
586
504
519
739
666
703
610
485
500
485
500
529
565
500
550
500
550
500
550
529
565
529
602
609
616
467
467
467
467
392
437
399
444
407
392
414
392
557
609
673
680
543
557
557
557
414
414
842
739
739
522
571
522
571
571
586
595
645
666
718
666
760
666
718
666
760
442
464
442
464
878
934
979
693
828
593
565
586
565
616
731
624
673
616
731
710
629
602
651
651
651
781
543
493
384
478
369
470
693
550
595
398
457
449
398
457
412
629
682
557
609
434
470
457
1401
1401
1562
1810
1764
609
550
565
666
609
500
500
414
414
482
543
557
602
680
493
493
407
407
475
557
543
580
586
629
710
407
595
637
718
414
624
624
482
482
412
434
434
470
412
429
429
602
602
369
369
457
434
485
485
527
482
434
442
449
464
470
666
504
527
616
624
616
710
752
739
725
602
595
602
580
527
504
513
504
993
500
500
514
500
500
529
500
514
529
529
500
522
529
529
377
399
339
478
464
493
493
500
514
580
580
493
506
565
565
565
565
595
580
609
586
550
550
543
543
543
543
550
550
550
550
557
557
407
407
407
414
407
414
407
407
407
414
624
629
624
624
645
629
629
637
629
489
588
489
725
781
838
889
943
457
485
493
493
550
565
557
565
580
482
527
460
497
645
696
580
624
586
629
602
666
645
739
703
760
689
731
752
731
497
588
489
731
796
781
871
860
926
559
565
571
660
580
573
586
673
666
444
452
718
731
725
747
543
580
610
618
522
529
536
536
626
641
754
776
678
610
655
624
624
673
637
666
637
666
637
666
637
666
696
637
680
637
680
624
624
689
637
666
637
666
637
666
637
666
637
680
637
680
660
725
781
464
464
522
478
514
478
522
478
522
485
522
703
718
703
718
725
624
609
609
624
624
624
246
882
897
889
897
889
557
624
660
464
529
493
500
565
457
500
543
616
689
536
595
580
624
595
637
482
572
693
710
825
651
731
747
673
747
543
633
818
818
791
821
993
1088
913
913
863
863
812
812
889
871
871
863
863
913
856
849
921
909
744
693
758
744
871
871
863
863
871
871
863
863
871
863
620
666
673
790
747
805
725
790
571
651
580
609
514
580
529
637
818
832
626
686
571
651
580
609
660
689
796
838
739
796
1779
1860
1779
1810
1810
1719
1810
1624
1624
1624
1574
1574
1574
815
763
1203
1210
707
776
741
749
581
572
649
901
797
854
1106
1189
838
889
696
703
871
943
537
511
530
689
666
689
905
1136
998
1136
998
1136
998
693
635
1130
1253
536
529
543
593
557
624
595
651
616
445
384
550
550
586
645
586
645
571
616
571
616
602
602
593
593
414
475
444
392
508
508
529
571
529
571
718
731
586
586
629
616
645
637
686
609
602
609
666
609
666
475
430
682
703
926
725
775
514
543
514
543
557
522
557
522
392
437
392
437
557
571
557
571
703
718
696
703
467
513
812
760
603
610
818
760
666
673
680
689
460
504
710
718
752
739
849
970
905
943
970
696
703
689
718
718
703
802
897
696
689
680
710
703
696
752
838
871
696
731
513
535
856
825
535
550
832
802
781
594
849
926
660
718
467
504
818
790
802
781
781
588
818
905
709
716
998
1008
1044
680
689
689
703
689
475
467
504
703
718
710
696
710
718
703
710
489
504
535
838
812
535
557
818
689
680
703
689
467
504
802
775
513
535
781
832
724
889
970
905
1013
943
1060
1008
832
832
603
724
889
905
970
943
818
825
832
921
696
718
710
731
766
825
832
669
613
812
734
551
624
534
602
564
573
495
478
495
478
501
481
591
596
395
543
541
508
511
521
501
526
614
515
404
677
682
567
728
426
680
805
701
842
562
680
693
744
436
520
682
755
562
680
693
775
436
520
682
775
355
369
355
369
355
369
355
369
355
369
256
256
485
470
536
536
609
536
506
586
506
586
506
586
478
478
522
595
522
595
493
493
522
595
522
529
602
529
602
689
637
703
637
637
629
673
731
696
731
696
739
739
696
616
680
616
616
624
660
689
725
689
725
731
806
731
731
806
731
956
956
680
689
718
680
710
689
718
680
710
689
718
776
828
970
905
703
796
485
565
543
550
444
565
673
482
666
703
760
434
442
420
442
464
818
818
529
529
536
536
586
616
602
629
651
513
535
700
863
889
800
739
747
806
493
406
394
394
442
464
464
493
392
399
616
586
449
449
457
500
478
522
464
514
506
557
493
500
414
414
571
557
580
377
377
339
399
478
500
500
565
580
522
565
609
602
616
616
467
467
660
666
673
680
407
407
421
392
485
339
522
571
571
392
393
609
624
602
622
482
723
752
725
752
651
571
609
629
609
629
429
444
429
437
645
489
710
739
710
739
629
557
602
624
602
622
421
429
414
422
637
482
696
723
696
725
622
666
680
504
543
710
739
666
703
520
505
527
482
512
514
520
497
414
871
856
897
856
897
856
856
871
934
1008
718
775
818
790
583
647
600
611
639
626
662
662
620
583
559
559
595
612
595
612
664
584
664
584
626
662
698
616
669
637
698
616
669
637
570
570
607
686
607
583
626
612
647
600
718
611
639
686
626
662
662
620
607
607
583
559
559
637
612
637
612
595
612
595
612
718
703
718
703
664
584
664
584
686
684
626
662
698
616
669
637
698
616
669
637
570
570
449
522
470
493
522
565
522
429
392
392
571
812
497
680
645
535
603
594
838
680
645
535
603
594
838
504
571
543
543
571
414
543
513
475
429
437
543
571
422
475
407
557
651
535
832
796
557
586
437
489
422
571
645
543
522
580
543
414
557
731
557
422
571
747
514
506
529
506
550
543
500
550
514
506
529
506
557
392
414
467
392
493
470
506
500
514
500
550
543
500
478
478
514
506
529
506
557
392
414
467
392
427
434
485
339
522
586
529
514
543
529
571
529
565
444
482
444
616
580
616
580
557
557
689
710
660
775





1313
1313
616
739
637
731
725
651
660
467
666
747
680
725
645
718
805
680
769
696
747
666
725
818
689
769
489
572
696
781
420
485
543
331
485
571
571
384
377
493
514
616
580
645
392
392
580
645
392
637
550
514
522
369
377
571
543
514
522
369
377
565
514
550
369
522
580
666
645
580
399
489
392
399
651
651
586
493
522
580
660
645
580
660
580
399
392
482
392
651
651
586
651
666
718
760
703
710
766
775
651
673
731
812
645
696
703
739
500
493
680
718
680
696
651
680
689
710
673
696
689
710
696
703
666
689
703
718
680
710
689
718
760
506
522
506
522
391
412
391
412
529
629
557
550
710
580
649
673
497
588
796
832
739
769
666
666
580
580
689
710
689
710
666
680
666
680
871
781
464
529
529
464
586
602
565
565
595
543
522
514
571
384
398
384
398
500
500
514
514
514
406
427
406
629
543
442
700
506
514
586
536
536
536
602
550
444
437
452
550
624
557
629
565
637
571
696
651
805
557
609
493
493
500
536
506
580
522
437
444
782
716
1023
950
838
1203
536
703
666
689
651
588
781
689
536
673
637
412
406
434
485
464
500
457
470
543
522
506
514
522
571
557
586
595
529
609
514
369
361
580
637
565
624
444
429
609
331
565
645
609
624
406
457
449
522
571
580
354
354
571
655
716
649
716
825
825
956
1033
956
550
535
710
747
696
731
775
838
769
832
514
586
637
565
580
624
550
565
437
429
497
489
624
673
609
643
760
718
752
710
703
614
571
624
660
497
645
689
557
602
595
666
629
673
602
522
580
392
392
489
407
482
414
497
586
666
645
710
805
571
444
429
921
882
594
655
754
610
956
586
666
506
609
514
586
407
399
399
489
482
407
504
414
673
595
493
580
392
399
489
407
586
637
796
493
602
522
580
392
399
392
482
399
407
586
637
805
420
493
457
529
331
536
331
934
897
610
671
754
626
956
956
710
624
527
429
543
444
452
725
637
747
680
633
543
818
790
696
602
520
414
543
437
437
703
624
718
673
610
527
805
781
500
580
399
392
434
464
565
506
470
543
339
522
361
493
571
384
377
781
703
588
497
504
580
796
703
871
781
838
626
825
707
882
979
905
921
594
655
754
618
686
768
610
641
703
769
689
796
718
812
680
752
624
673
637
680
673
775
752
796
760
832
482
680
796
571
586
645
586
381
500
407
407
602
660
602
666
645
689
666
731
666
725
452
673
747
624
673
637
680
739
752
460
818
571
620
620
571
592
599
599
478
822
829
843
843
571
592
604
604
485
822
829
578
599
620
620
485
836
846
854
854
578
599
625
625
493
836
846
675
829
869
905
640
815


1162
586
651
822
854
792
798
918
599
604
668
420
449
592
592
701
682
764
792
514
514
586
651
822
854
792
792
909
599
604
668
420
442
584
592
696
675
764
786
514
514
652
1007
1002
992
424
319
493
563
556
634
549
620
384
470
391
661
457
584
584
412
563
556
580
514
514
758
543
578
584
646
398
406
563
556
571
506
738
758
829
861
909
909
703
651
897
931
682
675
682
682
836
661
652
668
661
773
773
549
640
668
661
701
549
625
493
556
507
563
480
528
535
584
501
563
501
563
514
571
501
549
652
682
620
652
398
500
412
514
620
652
625
668
398
500
668
689
625
661
625
661
640
675
620
661
668
709
634
668
485
580
506
586
634
668
646
682
843
829
625
689
661
701
485
586
506
595
652
717
682
730
514
602
529
616
661
744
689
758
822
829
854
854
877
889
1002
744
758
629
703
885
897
967
1034
1034
982
706
967
972
972
931
836
940
909
843
909
843
563
543
634
584
682
500
701
557
557
885
885
701
580
580
885
885
736
651
1018
703
1091
1129
1148
805
909
1023
779
885
987
493
514
500
427
304
431
493
451
535
549
578
599
584
604
406
470
412
485
412
427
521
535
464
508
470
514
709
717
508
424
521
445
377
592
465
485
640
675
465
480
528
480
480
528
377
420
384
427
391
398
646
521
535
535
398
501
501
549
563
640
689
640
689
424
424
918
992
843
897
940
637
802
666
796
569
563
592
701
592
701
578
578
625
750
354
451
666
431
382
438
396
535
584
424
417
451
465
486
438
459
1345
1345
1499
1738
1693
584
535
522
557
464
563
604
682
391
571
612
689
398
599
464
417
451
396
412
578
355
384
438
465
506
417
451
438
451
514
507
521
556
563
391
384
398
675
682
640
506
592
682
722
480
480
507
507
362
384
326
459
473
480
556
486
473
543
543
571
584
528
535
521
521
528
528
535
543
398
391
406
398
406
391
391
391
599
599
652
652
604
612
604
634
451
465
319
459
465
438
465
445
473
431
451
445
465
311
326
333
319
459
480
478
565
485
701
764
701
764
750
836
825
889
563
537
543
549
571
634
652
578
556
550
563
584
646
640
661
427
449
536
557
543
565
543
434
550
457
571
449
457
427
434
689
717
701
730
696
717
744
709
717
550
571
550
557
550
571
507
514
556
556
646
612
640
612
640
612
640
668
612
652
612
652
556
556
661
612
640
612
640
612
640
612
652
612
652
634
696
750
438
438
459
493
459
493
459
493
620
362
445
445
445
501
459
493
459
501
459
501
362
362
465
501
675
689
675
689
634
646
634
646
634
646
696
599
584
584
599
599
599
236
396
396
403
846
854
854
861
861
535
599
634
445
507
473
480
543
424
473
528
584
634
722
717
514
571
556
599
571
612
464
434
556
612
592
634
550
682
792
625
661
744
646
717
522
609
786
786
760
790
953
1045
752
747
760
752
958
1002
982
1045
877
877
829
829
779
779
854
836
836
829
829
877
822
815
885
873
692
640
714
666
727
714
717
663
744
717
801
873
836
836
829
829
836
836
829
829
836
829
640
696
758
556
584
493
556
507
612
764
861
595
637
556
625
682
709
764



784
760
733
723
680
747
680
747
1155
1162
1162
719
550
624
865
818
1129
766
822
1062
1142
805
854
682
696
750
779
836
905
836
476
515
1091
1091
1091
666
611
565
666
1085
1205
1292
1292
1292
1292
514
535
599
592
428
528
563
620
549
592
578
569
457
427
487
507
549
689
563
604
620
659
584
604
655
464
655
675
889
744
493
521
493
521
535
501
535
501
377
420
377
420
535
549
535
549
571
549
549
571
861
861
905
931
668
675
661
689
689
675
770
861
668
661
652
682
675
668
722
805
836
668
701
493
514
822
792
770
750
571
815
889
634
689
449
485
786
758
750
750
565
786
869
682
689
940
790
1018
1028
640
652
661
661
675
661
457
449
485
675
689
682
652
668
682
689
675
682
470
485
514
805
779
500
514
536
786
829
661
652
661
675
661
449
464
485
770
744
478
493
514
750
798
770
815
829
829
905
931
982
972
829
1018
770
770
580
815
829
829
905
786
798
885
885
987
668
689
682
701
736
792
779
556
556
578
556
556
578
556
556
578
427
427
478
427
427
478
427
427
478
571
571
592
571
571
592
571
571
592
543
543
543
543
543
543
586
616
586
616
586
616
829
877
829
877
829
877
643
590
781
705
511
599
529
550
525
493
579
552
522
476
505
568
522
380
505
590
661
655
755
684
655
770
684
468
476
476
476
481
520
537
568
380
521
487
500
505
590
388
650
684
540
652
666
714
419
500
655
725
540
652
666
744
419
500
655
744
327
341
327
341
327
341
327
341
327
341
465
535
584
451
535
514
514
584
514
514
486
563
486
563
486
563
398
459
459
459
501
571
501
571
571
501
473
473
501
571
501
507
578
507
578
398
675
612
612
675
612
612
701
604
646
668
701
668
709
709
668
668
709
592
652
592
652
592
592
599
634
599
634
661
696
661
696
703
775
703
703
775
703
918
918
760
689
760
689
689
760
689
760
987
987
987
661
675
661
696
661
675
675
661
661
689
652
661
689
652
682
661
689
652
682
661
689
760
752
760
747
796
931
869
661
661
661
701
668
701
569
861
846
459
465
543
521
528
427
543
646
464
640
675
730
417
424
424
445
787
787
514
556
514
556
612
612
427
442
710
718
637
660
718
646
694
522
354
451
354
473
390
424
445
377
592
431
438
480
311
445
493
486
535
473
398
535
556
362
326
384
459
480
543
556
584
592
449
391
405
465
326
501
549
549
578
377
378
480
340
535
578
578
391
391
578
597
464
694
722
549
584
604
412
412
535
620
470
682
709
535
578
597
405
470
398
521
612
464
668
694
597
434
640
652
485
522
682
709
640
675
500
506
464
493
493
500
773
786
786
829
786
829
795
843
773
786
773
786
897
967
689
744
786
758
897
465
625
465
625
583
659
583
601
588
689
659
583
583
612
588
612
588
689
675
689
675
659
657
640
798
786
377
779
478
580
571
805
652
620
514
580
571
805
652
620
514
486
484
549
549
521
398
521
457
492
420
625
406
420
501
556
576
521
398
390
535
456
701
597
535
406
549
463
717
507
486
521
521
480
507
486
535
377
398
473
493
480
521
521
480
507
486
535
377
398
410
402
417
507
465
311
304
514
501
563
507
549
507
543
427
412
592
556
536
661
652
709
514
629
798







1212
1212
625
696
592
709
612
701
449
696
634
709
592
701
612
599
717
478
612
682
652
696
536
773
625
738
500
625
701
668
717
550
786
661
738
470
550
668
750
403
465
521
319
465
549
549
362
362
473
493
556
620
592
377
377
417
486
451
362
369
556
620
377
612
493
501
355
493
528
501
355
362
493
528
362
543
493
501
355
493
521
501
355
362
493
521
362
535
493
528
355
501
377
470
563
625
563
640
501
384
556
640
620
384
563
625
640
563
556
640
384
501
377
464
563
625
640
473
501
384
556
634
620
377
563
640
563
556
634
377
556
420
599
696
578
420
514
420
557
696
758
675
682
736
744
744
620
668
675
709
843
668
675
640
661
675
689
652
682
661
689
730
675
486
376
376
640
640
556
556
661
661
682
557
640
640
646
478
836
750
445
507
507
445
563
543
543
521
493
549
368
368
480
480
521
424
686
493
486
528
578
563
514
434
427
420
549
620
612
599
528
470
599
620
599
675
764
535
584
465
465
486
549
486
543
501
578
420
412
412
427
507
528
571
449
913
805
1148
752
689
982
514
522
661
750
354
514
514
612
646
396
417
465
319
319
304
480
486
445
480
362
438
445
451
521
501
486
493
501
549
535
563
571
507
584
493
355
347
556
612
543
599
427
412
584
318
521
501
486
535
493
549
501
493
563
571
584
507
347
355
319
549
599
612
556
412
427
584
507
556
634
604
620
543
620
584
599
549
620
584
599
390
431
438
445
501
549
556
340
340
549
629
689
624
792
792
918
992
918
680
624
629
792
815
905
992
918
529
514
682
717
668
701
744
805
738
798
514
529
701
668
717
682
798
758
805
758
822
750
829
758
493
563
612
543
556
599
528
543
420
412
478
470
599
646
584
618
730
689
722
682
675
590
592
549
599
634
478
620
661
549
634
599
470
701
661
620
535
578
571
640
384
604
646
620
578
493
556
398
398
384
470
478
571
640
620
682
773
549
427
412
885
846
571
629
586
918
563
640
486
584
493
563
391
398
398
391
470
485
646
571
473
556
391
391
563
675
612
764
473
578
493
556
384
391
391
384
478
563
612
682
773
651
680
703
680
703
689
403
473
438
507
319
514
319
586
645
602
918
599
682
506
412
427
434
522
696
612
717
652
522
609
758
786
926
918
578
668
500
398
420
420
522
675
599
646
689
506
586
750
773
918
905
1085
417
417
486
451
528
333
355
362
675
750
478
485
557
565
764
675
750
805
836
846
869
571
629
595
660
586
616
675
738
661
764
689
779
675
738
661
764
689
779
652
722
599
646
612
652
646
744
722
764
730
798
464
652
764
549
563
620
563
361
480
391
391
578
634
578
640
620
661
549
563
620
563
361
480
391
391
578
634
578
640
661
620
640
701
640
696
434
646
717
640
701
612
396
668
448
612

668

640
696
470
550
646
709
599
646
612
652
709
722
442
786
620
668
625
675
620
402
696
463
620

701

646
709
750
470
565
786
620
668
634
675
634
423
709
472
634

709

646
738
722
764
730
786
485
586
652
750
571
563
420
427
620
620
843
571
592
420
427
599
599
478
843
843
599
434
442
620
620
485
854
854
675
905
869
485
604
604
861
640
640
918
1383
1373
1373
1354
1148
1162
417
424
319
417
744
696
459
486
501
543
384
514
549
406
420
549
584
592
584
646
612
668
406
412
420
412
478
563
521
535
556
696
661
514
514
580
637
580
514
514
758
786
543
578
592
584
646
604
661
398
420
406
412
470
563
521
507
556
696
652
514
514
571
629
565
506
779
758
514
514
586
651
792
798
599
604
420
449
434
604
592
701
682
1018
696
616
696
764
822
586
651
792
792
599
604
427
420
442
592
592
696
675
514
514
1018
624
675
675
829
710
710
843
843
1028
972
940
931
1007
1002
637
703
651
897
926
958
599
604
661
696
675
529
529
696
682
792
779
661
652
689
578
668
661
1433
1433
1433
1190
556
493
507
563
486
543
543
584
584
514
563
563
406
493
420
506
514
563
563
528
571
571
514
556
556
412
500
652
682
620
652
412
500
427
514
620
652
625
668
412
500
668
689
668
625
661
625
625
661
625
640
675
640
620
661
620
478
557
668
709
668
634
668
634
557
478
478
571
493
493
634
668
634
646
682
646
843
843
829
829
829
661
701
506
595
682
730
602
616
529
744
689
758
877
889
625
682
485
565
506
580
652
689
652
717
689
689
500
565
565
500
522
580
661
689
661
758
738
758
786
779
786
889
798
889
815
758
815
616
738
744
773
744
779
758
792
758
805
779
931
944
779
829
843
624
680
897
885
967
909
1034
940
646
612
620
661
620
634
661
634
982
706
967
972
972
931
940
836
909
843
909
843
563
543
634
563
521
620
620
668
500
696
620
500
682
565
557
926
926
764
651
747
972
730
651
718
905
703
1091
1097
1045
722
918
1045
521
514
500
412
410
297
410
459
438
417
304
311
319
431
473
451
431
535
549
578
604
584
634
406
470
412
485
412
427
464
508
457
470
514
464
709
717
522
634
668
420
536
675
508
424
377
326
465
480
528
480
480
528
377
420
377
384
427
391
398
646
355
521
535
398
599
459
459
486
521
486
528
521
493
563
493
424
445
424
445
424
493
521
634
578
578
625
750
333
410
445
382
431
396
438
422
438
438
535
584
417
451
424
465
486
438
459
1345
1345
1499
1738
1511
1597
528
521
535
398
412
420
420
427
369
459
599
464
396
390
376
417
451
396
382
326
319
424
459
578
355
384
634
668
506
580
529
536
506
528
535
578
406
406
438
451
451
465
514
507
521
556
563
384
391
398
675
675
682
682
431
431
445
451
319
319
521
451
493
459
431
451
431
451
438
445
459
465
311
311
326
326
319
319
333
333
459
480
459
556
543
543
571
584
473
528
535
521
528
535
543
377
377
377
391
391
391
391
391
391
652
604
652
599
652
599
612
480
412
355
493
420
406
459
473
480
556
486
493
473
584
528
535
543
521
535
543
550
384
398
391
406
398
413
377
391
398
406
413
391
391
365
369
599
604
652
599
652
604
612
634
604
612
612
701
451
459
459
319
319
319
319
535
465
543
473
473
319
319
480
445
451
465
459
319
319
465
478
565
470
470
701
764
701
764
750
836
431
451
528
668
854
528
543
501
514
634
543
634
640
556
640
434
420
412
536
406
427
449
420
543
420
434
420
536
449
434
543
709
709
722
730
722
738
528
543
501
514
535
514
528
549
634
543
640
549
652
563
640
556
646
556
661
571
406
412
536
420
543
420
434
420
536
442
427
543
442
557
449
434
543
457
434
550
449
557
717
717
730
738
730
738
750
744
709
738
549
478
571
580
580
571
571
578
535
514
556
556
584
391
391
652
634
625
578
620
578
612
420
420
682
696
675
362
362
438
459
493
459
620
0
445
501
445
459
501
459
501
521
521
634
646
634
646
634
673
696
584
599
236
396
396
403
403
410
846
854
854
861
861
599
620
417
398
480
556
528
556
612
722
717
442
403
396
480
347
451
528
434
556
612
592
634
514
666
682
792
625
661
744
629
660
522
609
