CO_Emissions
753
269
135
656
1332
383
391
550
517
988
1117
706
243
1010
891
1073
917
1292
960
660
416
263
306
632
474
1200
1093
170
450
938
463
814
1182
972
266
905
450
374
894
1093
1275
1093
1275
1093
1098
1042
1239
1236
957
1347
957
1347
1022
1224
1217
1262
1388
1081
1141
179
1229
1020
727
712
740
1009
740
1009
993
851
708
565
622
622
780
660
490
650
1250
470
1130
200
460
760
970
950
760
970
950
760
900
770
770
900
460
500
460
500
900
1090
490
550
540
590
650
410
360
370
58
200
190
570
650
141
141
49
49
365
110
215
326
326
49
49
141
139
139
148
148
326
326
49
49
326
326
49
49
326
49
636
996
756
710
970
670
830
890
820
670
620
670
830
240
320
660
950
1020
950
430
430
647
430
876
876
876
868
1001
799
505
631
563
1264
573
98
80
698
374
520
1380
400
120
360
720
780
600
1400
560
560
560
390
580
655
419
1281
1053
678
333
576
563
487
211
482
583
622
904
333
355
506
206
393
353
550
815
876
737
175
164
762
531
701
573
347
342
612
781
259
38
659
610
500
577
623
460
200
170
430
400
175
128
488
198
6
8
5
8
560
560
610
420
488
198
1190
460
350
400
120
484
13
22
309
148
146
684
876
460
2
148
175
1190
460
340
420
2
318
313
14
1

2
307

95
366
353
355
417
98
41
1
1
5
354
1
11
196
1100
1100
920
89
88
326
342
523
79
1
14
2

307
55
1
13
5
359
1
100

363
1
1
13
5
380
280
312
112
96
37
720
12
1
1100
1100
359
1030
580
1185
1052
32
86
474
895
474
894
474
895
474
894
461
319
201
201
1277
925
925
626
925
36
71
36
71
36
624
624
715
715
536
715
802
802
802
739
822
822
822
822
102
102
910
634
910
475
478
658
464
658
464
910
634
910
475
478
658
464
658
464
1022
990
578
990
527
527
139
107
661
527
589
407
94
145
94
145
937
470
504
490
667
20
664
323
421
1043
1012
410
1048
430
600
1407
1407
480
480
1253
480
1253
480
480
374
374
1909
715
623
1765
677
677
508
827
827
582
1422
509
1224
750
917
802
1057
274
326
556
684
907
1714
1376
1376
251
103
103
956
928
584
584
394
425
529
622
608
394
425
529
924
844
504
1036
394
425
529
919
844
504
182
496
258
480
343
396
497
174
246
318
179
572
335
200
505
200
505
269
269
335
303
404
1152
1361
1098
823
1140
1340
1440
910
930
840
670
1000
700
1140
950
950
730
1120
730
1120
650
850
650
850
840
670
720
1040
950
600
720
1040
950
600
150
150
935
511
526
433
234
835
1331
443
850
944
677
485
133
257
1214
485
133
257
1214
660
677
471
646
66
647
119
248
681
212
689
269
692
792
66
647
119
248
681
212
689
269
211
221
52
487
211
487
719
823
288
211
221
52
228
487
211
221
358
719
823
298
409
224
488
590
487
295
198
179
492
128
311
702
784






634
634
1218
1321
713
770
689
733
1280
1151
488
689
734
1420
803
1020
451
1109
519
799
879
700
790
829
742
995
372
556
372
556
371
252
475
272
38
761
761
258
319
719
329
342
509
491
27
375
375
484
625
337
537
220
151
428
328
188
179
394
379
102
147
580
610
48
430
370
460
230
580
610
480
430
370
460
540
470
550
550
830
760
1840
540
470
550
550
830
760
1840
1088
545
349
139
463
444
814
624
546
169
42
71
333
554
77
122
618
62
434
77
824
166
122
790
130
313
1111
722
299
1111
698
290
1111
698
666
290
407
368
431
324
615
431
324
145
615
145
482
482
241
856
362
834
414
795
475
450
293
919
694
795
475
834
414
795
475
450
683
502
919
694
795
475
293
600
590
900
660
430
550
740
980
410
570
540
856
647
448
637
372
731
380
840
919
679
840
776
515
235
480
235
397
714
163
77
61
98
462
462
480
480
732
882
266
467
213.6
380
1190
223
247
1010
650
1040
470
1220
380
380
380
840
800
660
800
30
30
470
650
1270
170
700
360
1010
570
550
570
550
440
50
210
900
730
610
910
910
880
700
1140
910
403
348
127
127
242
217
107
154
255
379
411
236
387
236
1070
1070
236
517
135
109
332
332
36
173
84
196
84
196
334
232
232
334
232
337
337
418
247
418
247
199
86
86
199
118
100
172
694
335
335
694
19
155
19
155
54
278
54
278
284
239
239
284
184
79
184
79
214
119
208
103
476
103
239
433
337
433
337
367
367
588
389
588
588
588
588
125
74
115
269
269
269
269
269
269
264
148
194
118
118
148
194
118
194
418
418
688
418
688
591
353
70
353
794
252
207
117
165
794
252
177
165
117
407
349
473
476
751
400
171
288
162
171
288
162
884
767
396
121
436
156
794
794
109
165
121
353
353
76
207
117
117
407
349
473
121
436
353
117
165
794
252
794
252
207
117
165
407
569
668
668
569
396
846
884
209
294
304
333
294
304
333
283
95
171
288
162
1310
396
685
224
22
316
62
22
637
364
637
364
150
62
316
62
238
209
251
310
377
191
251
310
355
114
251
310
355
114
95
377
78
362
122
78
790
463
790
463
166
122
362
122
545
463
463
814
545
463
814
545
463
583
712
583
712
376
544
523
159
583
712
376
544
523
159
432
943
629
489
539
492
115
212
583
712
583
712
376
544
523
159
583
712
376
544
523
159
565
943
692
498
539
492
115
212
171
288
162
139
892
396
756
984
1080
1536
1128
1092
558
433
636
376
1493
1492
972
1116
230
678
633
1510
640
890
158
160
270
1320
1380
590
780
750
640
526
467
472
406
264
160
187
205
924
355
439
439
428
919
338
1069
396
389
1078
1078
435
666
905
1200
1369
1570
428
1097
338
848
396
389
1296
1444
435
894
905
1518
1369
1267
745
1171
1116
1170
1177
870
1220
1214
548
480
876
760
490
350
496
420
105
162
560
462
229
274
257
184
66
22

4
117
660
942
514
348
350
496
420
105
162
560
462
229
274
257
184
66
22

4
117
660
942
514
348
1228
988
988
918
258
258
116
718
480
631
775
775
700
996
151
115
81
117
404
408
458
98
682
712
41
451
507
350
496
420
219
229
274
257
184
311
107
4
117
630
814
332
235
419
350
496
420
219
229
274
257
184
311
107
4
117
630
814
332
235
419
330
665
380
380
108
82
958
1047
422
996
1331
996
1331
857
857
1160
1020
585
269
288
722
412
659
81
1160
814
1160
814
1160
814
765
498
765
498
245
245
765
498
765
498
494
255
494
255
494
255
494
255
494
255
269
447
269
447
323
114
323
114
269
447
269
447
779
779
1171
832
1171
832
265
173
265
173
441
382
441
382
75
152
75
152
356
460
356
460
486
374
657
450
657
450
1249
981
374
450
450
1549
1549
87
535
582
806
1249
919
1441
1139
706
1423
540
578
620
734
238
540
564
801
491
1085
1050
960
1182
322
322
487
487
1310
550
1180
42
1653
1435
831
954
804
742
707
212
1010
198
179
622
948
568
545
455
467
394
526
36
299
39
319
337
370
280
114
46
114
39
126
508
321
696
379
391
347
890
1019
1026
256
397
344
1418
540
590
1224
174
367
833
396
497
567
984
684
984
684
706
1703
901
929
901
929
901
929
706
1703
706
482
482
482
68
251
68
251
383
92
383
92
173
584
174
584
192
481
925
708
935
1117
765
173
419
339
630
540
800
1030
380
1030
380
730
320
400
170
970
650
1010
1150
970
650
1010
1150
670
780
670
780
650
778
780
570
678
890
720
1210
700
1460
1140
980
1180
1800
1070
1200
1130
660
1340
1340
1000
840
1188
1097
461
696
534
996
640
961
736
269
697
904
736
898
503
1237
986
713
637
342
736
846
750
750
160
160
500
1608
577
306
1281
613
452
629
231
692
407
577
306
613
664
452
629
231
692
407
708
144
56
827
488
658
291
827
488
658
291
811
494
496
297
152
626
316
677
568
61
175
1273
892
580
347
522
457
622
329
321
246
1733
658
814
1457
1318
396
174
367
422
1182
1182
532
312
306
55
733
733
733
733
365
365
365
365
750
296
538
1073
296
538
1073
660
563
660
563
563
745
533
526
157
157
373
662
275
662
275
374
374
518
474
374
374
518
474
518
474
518
474
518
474
895
230
895
230
895
230
895
230
895
230
895
230
526
526
526
526
347
347
109
109
109
109
710
491
710
491
491
710
491
710
710
349
1390
444
964
1169
83
325
292
395
679
679
395
416
416
158
158
158
244
244
244
244
414
414
1182
1182
1182
1182
1182
414
1182
414
193
55
193
55
171
171
463
159
81
559
341
280
449
995
316
227
227
227
233
332
332
332
233
233
83
83
174
174
174
174
372
266
162
235
554
200
656
533
1274
1197
1009
548
590
266
266
710
710
500
820
580
820
650
820
650
820
580
704
633
648
633
648
710
710
690
820
650
790
650
790
650
820
650
633
648
633
648
1108
1268
503
311
311
443
329
383
329
383
329
393
379
405
957
1347
957
1347
1022
1217
1262
1388
1057
1141
1141
179
1020
740
1009
740
1009
605
1050
995
490
650
444
200
460
564
456
360
520
180
528
432
384
220
384
220
134
201
27
552
746
680
1210
500
410
360
406
44
372
490
200
190
570
650
510
510
360
360
550
280
430
310
310
360
360
505
420
420
380
380
560
222
308
370
310
310
360
360
310
310
360
360
310
360
636
420
996
756
710
970
456
732
670
830
80
150
252
192
612
216
890
820
670
620
670
830
80
150
240
320
800
670
430
230
950
1020
950
430
430
647
430
876
876
876



868
1001
1444
845
631
563
1264
810
573
176
25
490
98
80
698
374
1069
112
1380
400
230
580
590
360
720
780
600
780
1400
1984
560
1984
560
1984
560
390
580
1054
1445
967
487
211
482
537
498
583
622
644
275
904
713
333
608
791
355
506
467
766
206
393
547
353
630
550
815
313
309
876
749
737
569
491
175
164
702
762
476
531
1108
701
1133
573
479
831
347
649
568
342
612
360
781
964
966
316
259
923
614
329
170
296
186
197
218
626
407
140
394
112
444
745
444
745
547
804
475
854
381
92
135
270
240
64
125
228
560
560
610
420
488
198
1190
460
350
400
120
224
202
400
371
792
391
568
682
394
692
173
152
420
939
769
460
640
664
202
226
378
378
899
320
88
136
200
264
182
125
294
242
273
256
505
433
787
335
83
227
229
133
235
247
280
246
592
389
216
920
89
88
223
516
560
486
510
203
398
137
962
575
457
293
518
407
505
640
127
331
122
173
324
357
156
326
673
894
280
646
446
59
186
319
380
256
287
154
232
232
224
202
181
353
700
220
271
154
92
232
232
202
224
353
341
343
401
441
488
256
708
268
236
134
660
1185
1052
32
86
799
875
700
790
829
742
372
556
372
556
371
252
475
272
38
761
761
258
319
719
329
342
509
491
27
375
375
337
537
151
188
179
102
147
484
730
428
328
218
30
394
379
484
730
428
328
218
30
394
379
343
298
343
298
343
298
343
298
462
421
158
158
635
410
215
215
257
215
168
402
168
402
168
402
413
413
378
233
376
233
230
230
336
275
336
281
490
281
490
504
673
364
673
673
253
290
229
186
229
1117
533
533
1117
673
364
673
673
253
290
1117
533
1117
533
990
578
990
990
578
990
198
198
229
229
250
229
250
229
250
229
250
229
250
527
661
313
164
937
470
684
512
589
589
20
355
653
212
664
323
421
584
517
584
662
628
430
600
524
477
477
461
1253
480
1253
480
480
350
350
623
1765
1765
1765
677
677
508
808
708
827
827
379
582
256
1422
344
509
1418
1224
828
750
467
503
917
802
200
253
1058
318
120
1057
307
274
326
1190
1204
224
556
331
349
547
684
437
632
786
907
1714
265
1376
265
1376
40
251
103
103
956
928
548
584
548
584
1117
264
258
962
1068
542
100
394
425
625
655
163
148
190
529
622
608
415
394
425
486
631
409
142
844
504
1154
141
132
140
529
924
1036
376
394
425
523
727
384
141
844
504
1106
197
126
161
529
919
378
1175
851
258
94
590
596
259
497
367
174
321
246
318
742
198
179
572
658
419
679
419
679
480
480
658
303
404
798
613
1223
1252
1140
1340
1440
910
930
840
670
1000
700
1140
950
950
730
1120
730
1120
650
850
650
850
840
670
720
1040
950
600
720
1040
950
600
150
150
450
710
450
1140
410
580
1340
1440
880
910
930
710
840
670
1000
700
450
450
1140
950
950
410
580
410
580
730
1120
730
1120
880
710
880
710
650
850
650
850
710
710
840
670
720
1040
950
600
720
1040
950
600
150
150
935
511
526
433
234
835
1331
443
850
98
944
1260
677
163
604
730
133
257
1073
163
604
730
133
257
1073
678
467
1212
660
677
155
791
471
292
646
311
66
647
119
248
681
212
689
269
692
792
66
647
119
248
681
212
689
269
1028
1015
647
179
252
388
647
179
252
388
211
221
835
910
52
114
215
487
211
487
835
910
528
488
191
719
823
215
288
211
221
835
910
52
114
797
228
487
211
221
835
910
528
488
191
719
823
268
844
378
334
778
788
546
298
409
224
746
892
491
488
590
487
648
941
295
198
132
179
492
128
311
702





637
637
700
610
48
430
460
370
370
430
420
460
480
650
570
550
1330
420
460
480
650
570
550
1330
545
348
463
159
814
280
272
677
395
182
299
592
490
150
122
121
353
679
874
1850
117
66
874
1850
66
460
199
615
772
324
145
634
199
615
772
324
145
634
615
199
324
718
667
775
865
667
436
208
117
55
1016
1016
795
121
718
667
775
865
667
775
775
426
117
208
55
1016
1016
795
600
590
900
660
1330
780
890
540
430
550
740
980
970
1330
1120
700
410
1061
570
540
856
647
448
637
372
731
380
840
919
679
1075
593
1181
638
1098
1083
1042
745
1151
812
554
413
776
413
776
413
840
413
840
235
244
167
640
349
35
77
473
145
163
66
98
154
61
404
404
576
576
355
462
355
462
563
480
563
480
360
373
294
464
464
294
394
882
617
248
732
561
790
341
271
301
266
301
266
224
224
467
418
418
324
214
324
1190
247
223
567
970
970
390
540
540
540
390
540
330
330
330
520
810
520
810
520
810
520
360
330
470
1220
1234
380
380
380
840
800
660
800
240
240
100
310
1270
170
700
360
1010
570
550
570
550
440
50
213
900
730
610
910
910
880
700
1140
910
403
348
247
247
487
695
219
318
318
357
357
695
357
695
117
117
627
486
627
486
132
132
755
105
627
627
755
522
342
211
253
371
287
287
165
96
657
311
197
311
197
1065
1065
677
488
677
360
360
406
194
406
194
522
804
522
804
273
418
693
784
503
693
784
503
191
191
272
272
904
457
904
417
1327
1279
1327
1279
1279
366
219
627
486
478
755
552
530
751
646
527
685
1106
480
353
667
55
117
207
165
70
81
33
794
391
461
661
473
526
327
100
1310
1709
242
362
162
503
884
569
668
121
480
504
667
436
55
117
207
70
165
33
81
391
245
121
667
55
165
33
81
794
461
473
121
480
353
667
55
436
117
207
165
81
794
461
473
209
283
294
203
95
293
333
1310
1709
242
362
162
503
884
884
392
350
160
137
131
80
65
536
337
593
468
86
314
295
275
392
350
160
137
131
80
65
536
337
593
468
86
314
295
275
301
583
316
62
209
251
310
283
355
110
95
191
377
301
592
362
122
348
545
159
463
81
248
775
814
449
280
348
139
892
211
1709
1310
1709
1310
242
362
162
232
376
162
503
503
756
984
1080
1536
1128
1092
761
596
558
433
636
376
1493
1492
1349
1985
972
1116
247
678
633
1510
640
890
1276
672
150
160
270
1320
1380
590
780
750
640
703
475
1008
860
264
666
568
526
467
472
406
187
205
396
924
355
439
439
428
338
459
459
544
905
1369
610
610
428
338
396
389
435
905
1369
428
338
459
459
544
905
1369
610
610
428
338
396
389
435
905
1369
745
1116
870
548
480
876


419
4
117
660
942
508
348
419
350
496
420
105
162
560
462
229
274
257
184
66
22
4
117
660
942
508
348
419
350
496
420
105
162
560
462
229
274
257
184
66
22
1352
988
988
918
258
116
718
480
631
775
874
1850
151
115
81
996
158
408
617
140
682
705
70
93
23
507
404
408
617
458
129
140
682
705
70
93
451
507
330
665
380
380
82
108
958
1047
367
334
129
430
422
996
1331
996
1331
857
857
1160
1020
585
269
288
722
412
760
865
760
865
760
865
852
811
852
811
852
811
852
811
852
811
765
498
765
498
101
203
101
203
765
498
765
498
101
203
494
255
494
255
494
255
494
255
494
255
269
447
269
447
323
114
323
114
269
447
269
447
779
779
1171
832
1171
832
265
173
265
173
441
382
441
382
75
152
75
152
356
460
356
460
486
374
657
450
657
450
1249
292
422
153
87
535
582
806
1231
1249
498
919
1441
1139
706
196
630
1061
734
238
734
238
500
774
470
1085
1050
17
1182
322
322
487
487
1182
159
159
487
487
1453
276
1630
225
1770
1542
1528
831
954
804
1456
1482
1949
742
212
198
309
117
503
941
144
622
568
545
455
467
394
526
36
299
39
319
337
370
280
114
46
114
39
126
508
321
379
890
256
344
1418
540
174
396
497
984
901
929
901
901
929
383
92
383
92
173
174
925
935
1013
765
419
1030
1030
730
320
970
650
970
650
670
670
1090
920
650
778
780
650
870
570
678
890
1210
1460
1140
1800
1070
660
660
1000
840
534
996
640
904
736
898
503
713
637
487
342
736
582
785
846
545
750
750
160
160
500
1608
708
144
56
611
827
488
658
291
827
488
658
291
811
297
626
677
568
61
1273
450
450
522
622
321
1733
1318
198
198
490
490
490
274
274
453
453
330
506
506
396
367
422
532
312
296
660
660
533
157
157
373
662
662
374
518
374
374
518
518
518
518
895
895
895
895
895
895
895
895
347
347
347
109
109
109
109
109
679
679
698
698
68
679
679
148
264
264
125
584
584
395
395
395
395
461
461
562
562
154
154
154
154
535
535
463
159
81
352
137
559
341
280
449
995
316
375
375
375
375
375
120
120
284
284
284
284
284
120
120
120
204
204
177
177
177
177
177
204
177
204
177
76
76
76
76
174
166
174
166
174
174
166
236
236
372
266
260
240
162
235
200
656
725
725
500
820
580
820
650
820
650
704
633
648
633
648
725
725
690
820
650
790
650
790
650
633
648
633
648
1108
1268
503
391
391
424
606
424
606
424
606
475
220
311
311
311
443
329
383
329
383
329
393
220
220
379
405
957
1347
957
1347
981
762
981
310
582
310
1022
1217
1262
1388
1057
1141
1141
179
376
376
376
1020
1009
1009
740
740
605
1050
995
490
650
444
200
460
420
432
204
252
168
144
108
528
432
384
220
384
220
134
160
470
650
490
500
201
552
746
680
1210
560
410
360
406
44
372
490
200
190
570
650
150
140
150
140
1290
750
1290
750
510
510
360
360
550
280
430
310
310
360
360
505
420
420
380
380
569
422
560
222
308
370
950
600
610
420
530
710
310
310
360
360
310
310
360
360
310
360
420
456
732
120
150
252
192
612
216
320
230
600
90
120
360
230
430
230



868
399
1001
327
631
563
296
133
1444
845
960
810
176
25
490
106
1547
98
80
698
374
1069
112
1380
400
960
960
230
580
20
460
590
1984
1984
1984
390
580
134
16
1054
1445
492
492
492
492
967
537
498
644
275
713
608
791
467
766
547
630
313
309
749
569
491
702
476
1108
1133
479
913
887
965
248
964
966
316
923
1054
337
721
390
288
605
311
700
407
140
394
112
747
544
705
609
637
485
544
621
224
202
400
220
792
391
568
682
394
692
173
152
420
844
769
460
640
664
202
226
378
378
899
320
88
136
200
294
242
273
256
505
433
787
335
83
227
229
235
247
280
199
592
386
193
315
124
282
482
553
223
516
560
486
510
203
398
137
962
575
457
557
293
518
407
505
640
127
331
122
173
324
150
357
156
326
285
673
894
616
280
646
161
446
59
186
319
150
380
256
287
285
154
232
224
202
353
220
222
181
202
700
271
154
92
232
224
202
353
341
401
441
535
319
488
256
708
268
236
134
271
526
526
479
526
526
479
526
526
479
241
241
161
241
241
161
241
241
161
515
515
593
515
515
593
515
515
593
515
515
515
515
515
515
265
83
265
83
265
83
426
724
426
724
426
724
1185
1052
32
86
548
875
799
742
948
548
875
803
948
410
323
475
1060
38
342
569
779
463
846
950
463
846
950
815
815
372
372
371
628
628
475
38
761
258
719
342
509
27
375
375
484
730
428
328
218
30
394
379
484
730
428
328
218
30
394
379
343
298
515
278
343
298
515
278
462
421
635
462
754
410
409
215
215
257
215
241
168
402
168
402
168
402
253
413
413
413
378
233
376
233
233
387
230
230
336
275
336
281
490
281
490
253
364
673
673
364
673
673
229
253
290
186
229
1117
533
533
1117
1117
533
673
364
673
364
673
673
253
290
253
290
1117
533
1117
533
990
578
990
990
578
990
198
198
175
249
175
249
249
175
249
175
253
235
253
875
631
875
631
875
631
631
875
229
250
229
229
250
229
250
229
250
229
250
229
250
113
113
113
527
661
313
164
504
504
504
229
186
229
352
528
1327
684
684
512
589
589
20
355
653
212
664
323
421
584
517
662
628
490
510
640
600
640
600
580
580
373
336
747
747
537
537
180
307
287
430
534
996
534
808
708
379
256
344
1418
828
467
503
517
200
253
1058
318
120
307
1190
1204
224
331
349
547
437
632
786
265
265
40
548
548
1117
264
258
962
1068
976
542
100
631
233
366
862
470
160
96
625
655
163
148
190
415
486
631
409
64
362
1154
141
132
140
376
523
727
384
177
65
337
1106
197
126
161
378
73
1175
851
258
94
590
596
259
497
367
321
246
318
742
198
229
626
394
966
394
966
347
876
229
626
229
626
303
404
798
613
1223
1252
431
600
940
600
940
450
710
450
410
580
880
710
450
450
410
580
410
580
880
710
880
710
710
710
404
413
728
98
1260
677
133
257
1073
163
604
730
133
257
1073
163
604
730
1057
678
467
467
1212
155
791
292
353
311
943
119
119
1028
1015
380
647
179
256
252
297
388
380
647
179
252
297
388
835
910
558
114
215
835
910
528
488
191
215
835
910
114
553
215
835
910
528
488
191
268
298
844
242
378
334
323
454
778
788
433
746
892
491
488
173
648
941
132
492
577
632
485
542
550







637
637
370
460
700
610
48
430
430
460
370
610
700
430
48
400
460
320
480
680
480
650
110
1330
400
460
320
480
680
480
650
110
1330
545
348
463
159
814
280
272
677
395
182
299
592
490
166
122
121
353
874
1850
679
66
117
520
310
170
73
131
874
1850
66
460
615
772
324
615
199
772
324
145
615
199
145
634
615
772
324
615
199
772
324
145
615
199
145
634
615
199
324
718
117
208
795
1016
245
352
718
436
667
775
865
55
795
1016
352
245
667
775
55
718
117
208
795
1016
352
121
718
426
667
775
865
55
795
352
245
667
775
55
775
151
337
422
350
151
66
151
36
422
389
1330
780
890
540
450
970
1330
1120
700
1170
1075
593
1181
638
1098
1083
1042
745
1151
812
554
1098
413
413
413
404
404
576
576
355
355
349
35
563
563
473
145
360
373
294
464
464
294
394
617
248
561
341
271
301
301
224
224
247
223
457
970
970
540
390
390
540
330
330
330
540
760
760
760
540
40
1080
970
320
350
360
1220
1234
470
470
550
450
550
450
550
1210
240
240
240
240
560
650
650
190
300
700
20
100
310
1020
1010
140
890
1020
630
900
80
610
730
430
880
700
230
230
230
1066
1066
1020
840
160
403
403
348
247
247
487
695
219
318
318
357
357
695
357
695
117
117
627
486
627
486
132
132
755
105
247
247
219
318
219
318
219
695
357
357
357
695
101
101
103
627
486
486
627
120
120
755
219
627
179
755
552
627
627
755
522
627
179
755
552
342
253
211
211
371
287
287
130
225
657
311
197
311
1065
1065
677
488
677
197
311
311
1065
1065
677
488
677
360
360
406
194
406
194
522
804
522
804
360
360
194
406
194
406
804
522
804
522
330
1835
330
1835
273
418
693
784
503
693
784
503
191
191
272
272
904
457
904
417
1327
1279
1327
1279
1279
366
367
219
627
486
478
755
552
219
486
627
434
390
552
755
530
751
646
527
161
685
1106
490
480
468
667
81
177
73
115
33
245
391
461
661
473
526
327
100
1310
1709
242
362
503
884
569
668
121
480
504
667
436
81
177
73
115
33
391
245
121
667
81
177
245
661
461
473
121
480
504
667
436
81
177
73
115
245
461
661
473
434
308
308
209
209
212
209
283
294
203
95
293
333
242
362
503
884
350
392
160
137
80
65
131
536
337
593
468
314
86
275
295
757
698
350
392
160
137
80
65
131
536
337
468
593
314
86
275
295
757
698
60
474
680
307
165
96
82
259
73
545
348
463
81
248
159
775
814
280
348
449
1709
1709
242
362
232
376
503
503
756
984
1080
1536
1128
1092
756
984
1080
1536
1128
1092
761
596
558
433
636
376
1493
1492
1349
1985
972
1116
247
678
633
1510
640
890
1276
672
150
160
270
1320
1380
590
780
750
640
1506
644
892
1276
672
151
159
266
1323
1382
589
780
640
749
703
475
1008
860
264
666
568
1008
1068
410
503
421
376
436
283
500
588
983
550
348
194
823
1095
526
467
472
406
187
205
396
924
528
480
516
528
546
552
578
462
425
384
581
580
803
1160
116
378
192
80
576
456
660
552
422
384
469
398
420
438
548
467
851
829
708
698
734
710
260
205
852
1196
400
400
300
300
400
400
400
400
300
200
300
500
500
200
600
600
300
200
300
500
500
200
600
600
700
500
400
300
500
500
300
300
500
400


800
500
500
500
200
300
100
100
400
400
300
100
600
400

200
300
300
100
400
400
400
600
500
500
500
100
100
300
300
200
700
200
200
700
400
400

100
100

200
100

500
500
400
400
400
600
500
500
500
100
300
100
300
200
700
200
200
700
400
400
100

100

200
100
500
500
200
200

200
500
300
400
500
100
200
200
600
500
200
300
900
600
200
800
800
400

200
500
300
400
500
200
100
200
600
500
200
300
200
200
900
300
300
300
700
100
100
400
400
700
800
400
400
1000
1000

100
200
300
300
200
500
400
500
400
300
200
200
700
400
400
800
1000
1300
700
600
1000
1300



300
1200
1000
1000
1200
1000
1200
1200
1000
800
1200
1000
800
100
100
100
100
1200
1000
800
1200
1000
800
1200
1000
800
100
200
800
500
800
500
100
200
100
200
800
500
800
500
100
200
500
300
500
500
300
500
500
300
500
500
300
500
500
300
500
300
100
300
400
300
300
400
300
100
300
200
100
300
200
300
400
300
300
400
300
800
800
800
800
1200
1200
800
300
200
400
400
200
200
100
500
400
500
700
500
500
300
300
100
300
100
500
400
500
400
500
500
200
100
300
200
200
100
400
300
400
500
100
500
500
100
500
700
100
700
400
100
400
200
200
200
300
300
300
300
400
400
400
400
500
500
200
200
400
200
100
600
900
800
800
1200
700
400
800

200
200
300
500
300
500
900
1400
1100
700
200
1100
600
700
200
700
200
500
800
500
1600
800
600
700
600

600
800

1100
600
700
800
800
1300
500
200
200
400
500
100
700
200
1800
1800
1900
500
1300
1400
1500
200
200
200
800
200
1200
200
300
700
100
100
200
500
900
100
300
600
600
500
300
500
400
500

300

300
300
100

500
100

500
100
500
300
400
500
100
200
500
300
400
300
400
1000
900
900
900
900
900
400
100
400
400
100
200
200
900
200
900
1000
400
500
700
700
900
900
900
500
900
400
800
800
700
400
700
400
700
800
400
500
700
700
1000
800
400
300
1400
700
900
500
900
1200
600
1000
700
600
300
700
500
600
800
800
500
800
800
200
200
300
800
1600
700
700
100
100
100
500
500
400
400
800
300
1600
600
600
600
700
400
300
200
200
600
600
600
500
400
600
500
300
100
100
200
300
400
400
300
500
300
400
400
500
500
400
400
400
300
300
500
500
300
500
500
500
500
300
400
200
400
300
200
500
200
200
200
200
200
500
500
400
600
400
600
200
300
200
300
300
200
200
300
300
300
700
600
600
600
600
600
400
900
900
900
900
900
900
200
200
200
200
200
200
100
100
100
700
700
700
700
700
700
100
500
100

400
100
100
700
700
400
500
400
400
400
500
900
900
900
900
900
900
900
100
100
100
100
100
100
100
100
100
100
100
100
100
900
900
700
700
700
700
700
700
700
700
700
700
100
